ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,MiscellaneousOvernightStays,MonthName,TotalOvernightStays
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,5,10780,69,94556,0,0,1424,1043,34,162,May,2501
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,6,14539,61,238732,0,0,4652,2471,172,897,June,7295
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,7,23773,64,302744,0,0,6318,2552,106,982,July,8976
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,8,17217,60,287910,0,0,7144,2443,133,312,August,9720
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,9,16123,55,146901,0,0,1852,2202,56,326,September,4110
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,10,7539,56,56740,0,0,620,749,136,0,October,1505
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,11,3794,53,17626,0,0,108,161,76,0,November,345
Great Basin NP,GRBA,National Park,Pacific West,NV,2014,12,2308,56,10806,0,0,94,56,79,0,December,229
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,1,887,58,4560,0,0,18,38,30,0,January,86
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,2,2433,52,8934,0,0,24,10,80,0,February,114
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,3,2917,55,13833,0,0,49,66,70,0,March,185
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,4,7610,56,42231,0,0,371,402,89,0,April,862
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,5,11898,69,105175,0,0,1505,1130,36,312,May,2671
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,6,14932,61,246118,0,0,4862,2594,180,806,June,7636
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,7,21250,64,301861,0,0,6674,2562,110,785,July,9346
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,8,20556,60,297514,0,0,7186,2457,146,364,August,9789
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,9,19961,55,178652,0,0,2359,2695,42,252,September,5096
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,10,8433,56,69544,0,0,798,959,172,0,October,1929
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,11,2576,53,15448,0,0,116,192,62,0,November,370
Great Basin NP,GRBA,National Park,Pacific West,NV,2015,12,2670,56,8534,0,0,52,46,0,0,December,98
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,1,838,58,3814,0,0,14,35,18,0,January,67
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,2,2082,52,7327,0,0,21,7,72,0,February,100
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,3,9023,55,26600,0,0,52,52,55,0,March,159
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,4,10051,0,44562,0,0,368,385,88,10,April,841
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,5,15150,80,122124,0,0,1827,1312,42,204,May,3181
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,6,17534,61,259808,0,0,5313,2835,197,423,June,8345
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,7,33885,89,417978,0,0,9278,3560,153,794,July,12991
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,8,17744,50,251938,0,0,6038,2065,123,361,August,8226
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,9,22978,60,193162,0,0,2594,2964,46,76,September,5604
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,10,12030,76,94075,0,0,1078,1295,232,0,October,2605
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,11,2222,56,14712,0,0,108,192,41,0,November,341
Great Basin NP,GRBA,National Park,Pacific West,NV,2016,12,1309,0,5855,0,0,52,46,0,0,December,98
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,1,1144,64,5021,0,0,28,56,3,0,January,87
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,2,2289,58,7342,0,0,28,56,3,0,February,87
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,3,2199,58,14057,0,0,112,122,8,0,March,242
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,4,16671,60,46753,0,0,112,178,21,0,April,311
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,5,27678,85,142666,0,0,1827,1312,55,13,May,3194
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,6,30982,67,276791,0,0,5313,2835,51,85,June,8199
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,7,26286,92,396588,0,0,9664,3734,85,104,July,13483
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,8,20230,67,252100,0,0,6038,2065,123,70,August,8226
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,9,23694,69,175172,0,0,2278,2524,22,39,September,4824
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,10,13307,72,99560,0,0,1124,1603,16,0,October,2743
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,11,2126,56,16558,0,0,154,248,16,0,November,418
Great Basin NP,GRBA,National Park,Pacific West,NV,2017,12,1422,0,7610,0,0,91,60,0,0,December,151
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,1,1767,58,4399,0,0,0,0,0,0,January,0
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,2,2289,58,7578,0,0,28,56,2,0,February,86
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,3,15705,64,49246,0,0,287,308,0,0,March,595
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,4,7318,69,58010,0,0,686,847,6,0,April,1539
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,5,12419,85,158075,0,0,2328,2768,11,21,May,5107
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,6,19034,72,275272,0,0,5716,3434,12,88,June,9162
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,7,26568,97,395340,0,0,9524,3808,82,104,July,13414
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,8,17868,59,254664,0,0,6657,2275,120,70,August,9052
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,9,34032,68,295956,0,0,5943,3462,30,61,September,9435
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,10,11162,76,92918,0,0,1046,1568,15,0,October,2629
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,11,2506,60,36302,0,0,525,700,1,0,November,1226
Great Basin NP,GRBA,National Park,Pacific West,NV,2018,12,2426,50,8708,0,0,18,122,1,0,December,141
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,1,689,30,1838,0,0,0,18,0,0,January,18
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,2,1060,55,5265,0,0,0,105,0,0,February,105
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,3,2391,55,15446,0,0,0,326,3,0,March,329
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,4,6100,56,38072,0,0,70,770,2,0,April,842
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,5,11516,0,65164,0,0,140,1225,6,4,May,1371
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,6,23246,100,188296,0,0,1050,4200,9,60,June,5259
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,7,23290,100,361684,0,0,8750,3500,7,100,July,12257
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,8,24674,100,271992,0,0,6475,2100,13,90,August,8588
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,9,22735,100,210650,0,0,3000,3395,3,70,September,6398
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,10,11772,100,100666,0,0,1082,1834,0,4,October,2916
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,11,3330,100,18987,0,0,122,308,5,0,November,435
Great Basin NP,GRBA,National Park,Pacific West,NV,2019,12,999,100,4691,0,0,46,32,0,0,December,78
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,1,2619,100,7272,0,0,21,28,0,0,January,49
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,2,2244,120,7756,0,0,42,56,1,0,February,99
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,3,2693,50,11658,0,0,98,102,1,0,March,201
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,4,816,100,1632,0,0,0,0,0,0,April,0
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,5,4587,100,11274,0,0,60,28,0,0,May,88
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,6,16222,100,134625,0,0,2454,1799,5,0,June,4258
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,7,23032,100,258537,0,0,5562,3244,37,10,July,8843
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,8,20133,80,228786,0,0,5078,2712,49,15,August,7839
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,9,25794,100,225108,0,0,3633,3444,119,34,September,7196
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,10,17538,100,200064,0,0,2765,4070,27,12,October,6862
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,11,2691,100,15546,0,0,168,256,0,0,November,424
Great Basin NP,GRBA,National Park,Pacific West,NV,2020,12,1879,100,7874,0,0,84,88,0,0,December,172
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,1,1306,100,6596,0,0,70,91,5,0,January,166
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,2,1236,100,5580,0,0,46,84,0,0,February,130
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,3,2596,100,12260,0,0,77,214,4,0,March,295
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,4,7856,100,63975,0,0,546,1463,2,0,April,2011
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,5,15816,100,184072,0,0,2790,2863,16,578,May,5669
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,6,28680,100,334002,0,0,6041,3356,46,1694,June,9443
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,7,26246,100,300925,0,0,5740,2338,44,1814,July,8122
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,8,21870,100,308946,0,0,5663,3731,41,1247,August,9435
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,9,20822,100,256278,0,0,4078,4456,70,97,September,8604
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,10,13582,150,113608,0,0,1330,1964,20,73,October,3314
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,11,3208,100,27433,0,0,276,532,4,0,November,812
Great Basin NP,GRBA,National Park,Pacific West,NV,2021,12,1657,100,24440,0,0,252,584,0,0,December,836
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,1,2673,100,9334,0,0,24,91,7,0,January,122
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,2,3061,100,10922,0,0,49,102,1,0,February,152
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,3,4114,100,30990,0,0,214,578,5,0,March,797
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,4,9416,100,38553,0,0,438,164,7,0,April,609
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,5,15517,100,199436,0,0,2632,3916,19,120,May,6567
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,6,24829,100,276136,0,0,4518,3661,103,530,June,8282
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,7,18648,100,306640,0,0,5260,4585,65,628,July,9910
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,8,19705,100,269364,0,0,4256,4228,48,307,August,8532
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,9,25092,100,264609,0,0,3902,4196,49,391,September,8147
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,10,15358,100,148254,0,0,1704,2786,6,45,October,4496
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,11,2521,100,10911,0,0,80,94,4,0,November,178
Great Basin NP,GRBA,National Park,Pacific West,NV,2022,12,1181,100,4425,0,0,14,32,2,0,December,48
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,1,1045,100,4022,0,0,24,56,0,0,January,80
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,2,1141,100,5522,0,0,32,102,2,0,February,136
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,3,2191,100,9570,0,0,38,88,0,0,March,126
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,4,6507,100,23920,0,0,80,220,13,0,April,313
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,5,13065,100,130551,0,0,1792,2222,7,0,May,4021
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,6,22547,100,295420,0,0,5450,4242,24,23,June,9716
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,7,24951,100,315944,0,0,6475,3150,112,588,July,9737
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,8,23398,100,299466,0,0,5887,3514,122,413,August,9523
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,9,24095,100,253416,0,0,4302,3598,126,129,September,8026
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,10,20684,100,150708,0,0,1544,2600,45,40,October,4189
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,11,2381,100,19889,0,0,178,382,0,0,November,560
Great Basin NP,GRBA,National Park,Pacific West,NV,2023,12,1260,100,6930,0,0,42,88,2,0,December,132
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,1,1374,100,5067,0,0,21,42,2,0,January,65
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,2,2336,100,8227,0,0,28,63,10,0,February,101
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,3,3076,100,26432,0,0,161,550,0,0,March,711
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,4,7712,100,36583,0,0,158,511,30,0,April,699
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,5,15694,100,160808,0,0,2051,2922,20,117,May,4993
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,6,25122,100,241482,0,0,4070,3157,103,96,June,7330
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,7,23718,500,232688,0,0,4042,2919,86,92,July,7047
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,8,23780,500,297692,0,0,5600,3850,85,375,August,9535
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,9,25284,500,244146,0,0,3850,3675,75,100,September,7600
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,10,18904,400,140696,0,0,1575,2275,48,20,October,3898
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,11,1375,500,14435,0,0,94,304,1,0,November,399
Great Basin NP,GRBA,National Park,Pacific West,NV,2024,12,3693,500,13216,0,0,35,140,0,0,December,175
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,1,3250,35,8511,0,0,96,33,23,0,January,152
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,2,4328,35,10962,0,0,129,26,19,0,February,174
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,3,11446,35,23963,0,0,33,7,51,0,March,91
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,4,7848,35,17167,0,0,7,0,126,0,April,133
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,5,35209,45,194570,0,0,2155,1323,241,661,May,3719
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,6,49931,45,328689,0,0,4105,2627,246,1061,June,6978
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,7,59995,45,344929,0,0,4468,2204,240,990,July,6912
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,8,44171,45,265914,0,0,3594,1990,175,478,August,5759
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,9,24841,45,194314,0,0,2640,1868,144,438,September,4652
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,10,13416,35,56509,0,0,1013,884,67,186,October,1964
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,11,4094,35,11845,0,0,152,46,28,40,November,226
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2000,12,2260,35,6028,0,0,46,23,7,33,December,76
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,1,1694,35,5843,0,0,109,33,36,0,January,178
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,2,2608,35,7624,0,0,83,33,59,0,February,175
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,3,10975,35,42414,0,0,898,432,157,0,March,1487
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,4,10822,35,59094,0,0,1280,686,262,491,April,2228
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,5,36322,45,285590,0,0,3053,1950,305,2206,May,5308
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,6,53990,45,360994,0,0,4590,2930,292,1098,June,7812
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,7,60448,45,349076,0,0,4670,2297,153,896,July,7120
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,8,51018,45,321247,0,0,4481,2521,267,450,August,7269
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,9,27364,45,217420,0,0,2614,1957,241,921,September,4812
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,10,13995,35,67762,0,0,1267,1076,161,391,October,2504
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,11,5733,35,21983,0,0,488,228,46,0,November,762
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2001,12,2554,35,7290,0,0,92,63,3,0,December,158
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,1,2543,35,6722,0,0,83,33,7,0,January,123
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,2,3453,35,8352,0,0,73,23,9,0,February,105
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,3,12754,35,43805,0,0,947,317,72,0,March,1336
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,4,10882,35,52241,0,0,1346,726,36,104,April,2108
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,5,37122,45,265527,0,0,3201,2043,264,1215,May,5508
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,6,40553,45,276610,0,0,3957,2036,167,710,June,6160
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,7,43769,45,248842,0,0,3432,1472,368,390,July,5272
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,8,39205,45,268821,0,0,3798,2231,245,439,August,6274
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,9,22976,45,177771,0,0,2267,1706,144,513,September,4117
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,10,13991,35,68328,0,0,1426,1155,53,296,October,2634
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,11,4614,35,15835,0,0,320,96,63,0,November,479
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2002,12,2914,35,8183,0,0,76,53,42,0,December,171
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,1,2890,135,8734,0,0,129,59,27,0,January,215
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,2,2426,135,6774,0,0,79,56,4,0,February,139
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,3,9028,135,30471,0,0,597,201,105,0,March,903
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,4,9175,135,49248,0,0,1165,627,72,377,April,1864
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,5,36170,135,280942,0,0,3901,1670,363,1434,May,5934
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,6,51008,135,341360,0,0,4620,2508,326,971,June,7454
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,7,51521,135,327624,0,0,4613,2274,471,534,July,7358
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,8,44718,135,311938,0,0,4208,2581,464,586,August,7253
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,9,21472,135,167681,0,0,2241,1617,94,432,September,3952
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,10,15367,135,77340,0,0,1482,1261,118,521,October,2861
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,11,5164,135,19546,0,0,436,168,68,0,November,672
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2003,12,2436,135,6193,0,0,43,43,10,0,December,96
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,1,2600,135,6700,0,0,63,33,13,0,January,109
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,2,2145,135,5739,0,0,66,33,6,0,February,105
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,3,14022,135,57173,0,0,1257,677,147,36,March,2081
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,4,8859,135,34895,0,0,743,399,81,43,April,1223
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,5,40633,135,305161,0,0,4142,1865,422,1456,May,6429
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,6,49091,135,335923,0,0,4762,2650,254,684,June,7666
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,7,56662,135,325033,0,0,4102,2162,273,908,July,6537
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,8,43843,135,251996,0,0,3112,1940,269,455,August,5321
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,9,27468,135,238468,0,0,3541,2462,138,319,September,6141
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,10,15255,135,71790,0,0,1323,1023,163,501,October,2509
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,11,4177,135,14446,0,0,231,182,34,0,November,447
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2004,12,2449,135,6803,0,0,76,56,8,0,December,140
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,1,2456,35,7304,0,0,96,73,5,0,January,174
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,2,2952,35,8000,0,0,92,50,10,0,February,152
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,3,10057,35,34263,0,0,644,350,36,0,March,1030
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,4,9876,35,51606,0,0,1000,729,89,493,April,1818
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,5,40181,45,293258,0,0,3340,2534,396,1247,May,6270
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,6,57239,45,376233,0,0,5092,2888,290,943,June,8270
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,7,66396,45,379995,0,0,4914,2531,262,977,July,7707
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,8,42963,45,290785,0,0,3835,2501,318,548,August,6654
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,9,25525,45,210498,0,0,2914,1670,162,861,September,4746
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,10,14690,35,74438,0,0,1498,1132,189,463,October,2819
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,11,4507,35,16380,0,0,251,198,43,50,November,492
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2005,12,2747,35,7097,0,0,86,26,4,0,December,116
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,1,2489,35,6873,0,0,83,53,2,0,January,138
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,2,3245,35,8235,0,0,66,50,11,0,February,127
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,3,9257,35,31840,0,0,607,323,35,0,March,965
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,4,11783,35,53267,0,0,927,670,122,438,April,1719
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,5,35425,45,282581,0,0,3356,2465,289,1342,May,6110
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,6,48548,45,321690,0,0,4706,2109,255,847,June,7070
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,7,58939,45,343652,0,0,4792,1950,366,836,July,7108
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,8,44519,45,281972,0,0,4043,1904,335,514,August,6282
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,9,26372,45,178846,0,0,2389,1280,85,689,September,3754
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,10,11552,35,57924,0,0,1234,759,121,413,October,2114
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,11,4624,35,15163,0,0,221,182,27,0,November,430
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2006,12,1907,35,4811,0,0,40,30,3,0,December,73
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,1,1062,35,2517,0,0,13,13,2,0,January,28
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,2,1270,35,3479,0,0,40,26,2,0,February,68
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,3,11043,35,39077,0,0,802,333,113,0,March,1248
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,4,10436,35,51432,0,0,1135,696,145,251,April,1976
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,5,39298,45,286711,0,0,2000,3845,451,1058,May,6296
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,6,58386,45,382067,0,0,5419,2673,391,856,June,8483
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,7,63461,45,376274,0,0,5524,1980,388,874,July,7892
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,8,46389,45,309016,0,0,4970,1799,313,533,August,7082
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,9,30778,45,216958,0,0,3056,2221,159,38,September,5436
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,10,16452,35,70362,0,0,1267,1003,239,282,October,2509
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,11,4824,35,22464,0,0,459,297,104,78,November,860
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2007,12,1722,35,4382,0,0,46,20,2,0,December,68
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,1,1091,35,2829,0,0,23,20,4,0,January,47
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,2,1770,35,4488,0,0,17,46,6,0,February,69
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,3,9751,35,32270,0,0,601,238,93,0,March,932
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,4,9195,35,49692,0,0,1129,469,180,504,April,1778
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,5,38496,45,291324,0,0,4175,1759,388,1263,May,6322
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain,CO,2008,6,57256,45,378114,0,0,5739,2162,370,1017,June,8271
